uniprot_id,Master.Protein.Descriptions,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,protein_desc,gene_name
O76094,Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3,0.5473639783927613,0.03819118177215741,1.0565367750133652,7.1212182552171575,2.2379417059528754,0.03638763914135646,0.1797176763835924,-3.906587232051315,Signal recognition particle subunit SRP72 ,SRP72 
Q9BXP5,Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,0.3830546725799586,0.02661944871781874,0.7394898964420985,7.347392666655079,2.2372674174895772,0.03643832906793409,0.1797176763835924,-3.907788844108173,Serrate RNA effector molecule homolog ,SRRT 
P33991,DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5,0.5333144631099396,0.0366216223952453,1.0300073038246338,7.391802388535543,2.2352865789391143,0.03658761317984869,0.1797176763835924,-3.911317555090421,DNA replication licensing factor MCM4 ,MCM4 
Q13601,KRR1 small subunit processome component homolog OS=Homo sapiens OX=9606 GN=KRR1 PE=1 SV=4,0.41864565969972933,0.028211111120634624,0.809080208278824,6.553553543786394,2.232215409273674,0.036820175013854504,0.1797176763835924,-3.9167849689852003,KRR1 small subunit processome component homolog ,KRR1 
O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,0.571613985738399,0.03811974899504955,1.1051082224817486,6.831586765256033,2.230544351807876,0.036947281366633604,0.1797176763835924,-3.91975798861318,Exportin-1 ,XPO1 
P57678,Gem-associated protein 4 OS=Homo sapiens OX=9606 GN=GEMIN4 PE=1 SV=2,0.4775227337500466,0.031426833222812756,0.9236186342772805,6.728347227679856,2.228453462607476,0.037106886306880124,0.1797176763835924,-3.9234760912353015,Gem-associated protein 4 ,GEMIN4 
Q05519,Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1,0.5456507076847704,0.034590020564780555,1.0567113948047604,8.321679870988092,2.222695638835006,0.03754966254950889,0.18088439593741917,-3.9337042309759465,Serine/arginine-rich splicing factor 11 ,SRSF11 
Q96EY4,Translation machinery-associated protein 16 OS=Homo sapiens OX=9606 GN=TMA16 PE=1 SV=2,-0.3135011762579821,-0.6078289224963097,-0.019173430019654436,7.495574329401072,-2.2174085554197993,0.03796048276598841,0.18188552170227598,-3.9430823460321878,Translation machinery-associated protein 16 ,TMA16 
P46779,60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3,0.44481357598686466,0.025510067756270238,0.864117084217459,7.155375081821483,2.2084485537704155,0.03866607522307567,0.18371015127686072,-3.9589450848011745,60S ribosomal protein L28 ,RPL28 
Q00325,"Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2",0.3818359086752889,0.021447604006287146,0.7422242133442907,7.407758915225573,2.20568671937952,0.03888596697233137,0.18371015127686072,-3.963826902322199,"Phosphate carrier protein, mitochondrial ",SLC25A3 
Q9NYZ3,G2 and S phase-expressed protein 1 OS=Homo sapiens OX=9606 GN=GTSE1 PE=1 SV=3,-0.48577725968226493,-0.9444518806654086,-0.027102638699121218,7.156511099859659,-2.204805171999677,0.03895639368594145,0.18371015127686072,-3.9653843571348686,G2 and S phase-expressed protein 1 ,GTSE1 
O43663,Protein regulator of cytokinesis 1 OS=Homo sapiens OX=9606 GN=PRC1 PE=1 SV=2,-0.29482969572331325,-0.5736358137436928,-0.016023577702933722,6.926975009752798,-2.2014390900783893,0.03922638045595769,0.18401485281957117,-3.9713278852657403,Protein regulator of cytokinesis 1 ,PRC1 
P54136,"Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS PE=1 SV=2",0.3583908442425868,0.01705747109233663,0.6997242173928371,7.175282643758669,2.185827586853101,0.04050097306442952,0.18864608161495552,-3.9988220094229283,"Arginine--tRNA ligase, cytoplasmic ",RARS 
Q7L2J0,7SK snRNA methylphosphate capping enzyme OS=Homo sapiens OX=9606 GN=MEPCE PE=1 SV=1,-0.6803973034784558,-1.328889594444615,-0.031905012512296715,4.7275469646964,-2.184215653164024,0.04063470284786431,0.18864608161495552,-4.001654147948399,7SK snRNA methylphosphate capping enzyme ,MEPCE 
Q03701,CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3,-0.35052766242956906,-0.6876336478455543,-0.013421677013583821,7.2396585763307595,-2.16467938964106,0.04228770634983133,0.19230701994348987,-4.035878315281902,CCAAT/enhancer-binding protein zeta ,CEBPZ 
P33240,Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1,-0.3998436414644723,-0.7845688933772852,-0.01511838955165945,7.446183027440685,-2.1636013832457115,0.04238067244071233,0.19230701994348987,-4.037761353572603,Cleavage stimulation factor subunit 2 ,CSTF2 
P35579,Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4,0.3079104371971647,0.011610214813882636,0.6042106595804468,7.515429858221548,2.1633669070826946,0.04240091795943097,0.19230701994348987,-4.038170855739436,Myosin-9 ,MYH9 
Q93009,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2,0.4698956842573657,0.01768966124365201,0.9221017072710794,6.902266590266303,2.163230825451118,0.04241267176485626,0.19230701994348987,-4.038408503830086,Ubiquitin carboxyl-terminal hydrolase 7 ,USP7 
P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1,0.4398162652137343,0.01617898766436776,0.8634535427631008,7.682552980448136,2.161299072020418,0.0425798427789625,0.19230701994348987,-4.041781065068255,Ras-related protein Rab-10 ,RAB10 
Q14694,Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,0.31008021476226216,0.01119754857007027,0.60896288095445406,6.9329184634248024,2.1597877647780908,0.042711045724056346,0.19230701994348987,-4.044418305670668,Ubiquitin carboxyl-terminal hydrolase 10 ,USP10 
P48681,Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2,0.29314928843725985,0.008970038108258138,0.5773285387662616,7.267050542629778,2.1475052252348603,0.04379102348300717,0.19539346686473455,-4.065809507733741,Nestin ,NES 
O60884,DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1,0.31893944387209544,0.009691750416806977,0.628187137327384,7.132340810942708,2.1470369204319493,0.04383268620514692,0.19539346686473455,-4.066623623105068,DnaJ homolog subfamily A member 2 ,DNAJA2 
Q92973,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,0.4448937855554683,0.012362636814845895,0.8774249342960907,6.699245686422047,2.1412959710225943,0.044346356650685356,0.19655314684344158,-4.076594983629245,Transportin-1 ,TNPO1 
Q8N163,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,-0.3040977997470815,-0.6000294206377028,-0.008166178856460204,6.890389172816586,-2.1392407072096473,0.044531572331717235,0.19655314684344158,-4.080160738128354,Cell cycle and apoptosis regulator protein 2 ,CCAR2 
P22102,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,0.37039535231047865,0.008342268637840045,0.7324484359831173,7.43661432507811,2.129761769175422,0.04539488855529032,0.1993814713016673,-4.096578711378564,Trifunctional purine biosynthetic protein adenosine-3 ,GART 
Q02241,Kinesin-like protein KIF23 OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=3,-0.4573440901532559,-0.9062985790057203,-0.008389601300791472,7.074432118044874,-2.1206964157550487,0.04623467082657826,0.2020793417590933,-4.112238026103783,Kinesin-like protein KIF23 ,KIF23 
Q69YQ0,Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=2,0.3314711915766541,0.004807319271781296,0.6581350638815269,6.958548485141265,2.112430516157852,0.04701260470227782,0.2044820088021404,-4.126480113042689,Cytospin-A ,SPECC1L 
Q9NYL9,Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1,0.3154982264318846,0.003650967264019589,0.6273454855997496,7.768875167835716,2.1061666900521145,0.047609966511215636,0.2052711193908628,-4.137249482871944,Tropomodulin-3 ,TMOD3 
Q9BYD1,"39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1",-0.5659631987429348,-1.1261127493943746,-0.005813648091495094,6.114184222492587,-2.1034003878956153,0.0478759538074285,0.2052711193908628,-4.141999194340904,"39S ribosomal protein L13, mitochondrial ",MRPL13 
Q15269,Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2,-0.3562675733880423,-0.7088848539827601,-0.0036502927933245166,6.6195933358850105,-2.103344707337821,0.04788132137577045,0.2052711193908628,-4.142094757056896,Periodic tryptophan protein 2 homolog ,PWP2 
Q9NYH9,U3 small nucleolar RNA-associated protein 6 homolog OS=Homo sapiens OX=9606 GN=UTP6 PE=2 SV=2,-0.40630269229740823,-0.809149784911604,-0.003455599683212407,6.860143645583406,-2.0996514952693834,0.048238558756208,0.20581785069315414,-4.148429747664221,U3 small nucleolar RNA-associated protein 6 homolog ,UTP6 
P49321,Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2,0.3155202400218032,0.0012401315612307062,0.6298003484823756,7.846117340380545,2.090008625171585,0.04918264915626784,0.20885143907116582,-4.164937174191628,Nuclear autoantigenic sperm protein ,NASP 
Q8IZL8,"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2",-0.3984978903818954,-0.7965102386289169,-4.855421348739508e-4,7.202089648216018,-2.084333600087252,0.04974601390271728,0.209638457051952,-4.17462969722372,"Proline-, glutamic acid- and leucine-rich protein 1 ",PELP1 
Q8IY81,pre-rRNA processing protein FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,0.32787421145110784,2.5796934387684045e-4,0.6554904535583388,7.291068647450192,2.0834332156675113,0.04983592784828769,0.209638457051952,-4.176165954079652,pre-rRNA processing protein FTSJ3 ,FTSJ3 
